"province","year","pop_total","pop_male","pop_female","pop_urban","pop_rural","pop_birth","pop_death","pop_growth","population","population.rural","population.urban"
"Yunnan",1985,3418.1,1733.7,1684.4,904.6,2513.5,21.55,8.03,13.52,34.181,25.135,9.046
"Yunnan",1986,3480,1766.8,1713.2,1007.5,2472.5,26.03,7.87,18.16,34.56,24.725,10.075
"Yunnan",1987,3534,1797.7,1736.3,996.2,2537.8,23.97,8.4,15.57,35.34,25.378,9.962
"Yunnan",1988,3594,1829,1765,1426.1,2167.9,24.01,7.13,16.88,35.94,21.679,14.261
"Yunnan",1989,3648,1861.2,1786.8,1524.5,2123.5,23.07,8.05,15.02,36.48,21.235,15.245
"Yunnan",1990,3730.6,1910.8,1819.8,1510.1,2220.5,23.6,7.92,15.68,37.31,22.205,15.101
"Yunnan",1991,3782.1,1939.1,1843,1555.2,2226.9,21.8,8.1,13.7,37.82,22.269,15.552
"Yunnan",1992,3831.6,1967.1,1864.5,1608.1,2223.5,21,8,13,38.32,22.235,16.081
"Yunnan",1993,3885.2,1997,1888.2,1664,2221.2,22,8.1,13.9,38.85,22.212,16.64
"Yunnan",1994,3939.2,2027.1,1912.1,1782.1,2157.1,21.8,8,13.8,39.39,21.571,17.821
"Yunnan",1995,3989.6,2055.2,1934.4,1821.3,2168.3,20.75,8.03,12.73,39.9,21.683,18.213
"Yunnan",1996,4041.5,2084.8,1956.7,1857.4,2184.1,20.87,7.94,12.93,40.42,21.841,18.574
"Yunnan",1997,4094,2112.9,1981.1,1937.3,2156.7,20.82,7.91,12.91,40.94,21.567,19.373
"Yunnan",1998,4143.8,2139,2004.8,1951.7,2192.1,20.01,7.91,12.1,41.44,21.921,19.517
"Yunnan",1999,4192.4,2165.8,2026.6,1991.3,2201.1,19.48,7.82,11.66,41.92,22.011,19.913
"Yunnan",2000,4240.8,2192,2048.8,990.6,3250.2,19.05,7.57,11.48,42.41,32.502,9.906
"Yunnan",2001,4287.4,2217.4,2070,1066,3221.4,18.51,7.57,10.94,42.874,32.214,10.66
"Yunnan",2002,4333.1,2240.6,2092.5,1127,3206.1,17.9,7.3,10.6,43.33,32.061,11.27
"Yunnan",2003,4375.6,2263.6,2112,1163.9,3211.7,17,7.2,9.8,43.76,32.117,11.639
"Yunnan",2004,4415.2,2284.1,2131.1,1240.7,3174.5,15.6,6.6,9,44.15,31.745,12.407
"Yunnan",2005,4450.4,2302.2,2148.2,1312.9,3137.5,14.72,6.75,7.97,44.504,31.319,13.105
"Yunnan",2006,4483,2319.1,2163.9,1367.3,3115.7,13.2,6.3,6.9,44.83,31.157,13.673
"Yunnan",2007,4514,2335.1,2178.9,1426.4,3087.6,13.08,6.22,6.86,45.14,30.876,14.264
"Yunnan",2008,4543,2350.1,2192.9,1499.2,3043.8,12.63,6.31,6.32,45.43,30.438,14.992
"Yunnan",2009,,,,,,,,,45.71,30.169,15.541
"Yunnan",2010,,,,,,,,,46.016,30.008,15.959
"Yunnan",2011,,,,,,,,,46.308,29.267,17.041
"Yunnan",2012,,,,,,,,,46.59,28.275,18.315
"Yunnan",2013,,,,,,,,,46.866,27.895,18.971
"Yunnan",2014,,,,,,,,,47.139,27.468,19.671
"Yunnan",2015,,,,,,,,,47.418,26.872,20.546
"Yunnan",2016,,,,,,,,,47.705,26.226,21.479
"Zhejiang",1949,2083.07,1090.14,992.93,,,,,,20.831,,
"Zhejiang",1950,2121.45,1110.26,1011.19,,,33.69,15.43,18.26,21.215,,
"Zhejiang",1951,2162.36,1132.04,1030.32,,,32.56,13.46,19.01,21.624,,
"Zhejiang",1952,2212.81,1161.03,1051.78,,,38.1,13.96,24.14,22.128,,
"Zhejiang",1953,2268.51,1191.07,1077.44,,,38.7,13.56,25.14,22.685,,
"Zhejiang",1954,2325.54,1221.56,1103.98,,,39.4,13.44,25.96,23.255,,
"Zhejiang",1955,2386.53,1253.41,1133.12,,,38.09,12.58,25.51,23.865,,
"Zhejiang",1956,2442.87,1279.98,1162.89,,,33.4,9.46,23.94,24.429,,
"Zhejiang",1957,2503.34,1310.29,1193.05,,,34.94,9.32,25.62,25.033,,
"Zhejiang",1958,2563.54,1350.62,1212.92,,,34.1,9.15,24.95,25.635,,
"Zhejiang",1959,2598.25,1360.15,1238.1,,,26.28,10.81,15.47,25.983,,
"Zhejiang",1960,2619.86,1375.32,1244.54,,,23.52,11.88,11.64,26.199,,
"Zhejiang",1961,2633.19,1377.77,1255.42,,,17.58,9.84,7.74,26.332,,
"Zhejiang",1962,2707,1413.46,1293.78,,,36.02,8.61,27.41,27.07,,
"Zhejiang",1963,2800.47,1459.87,1340.6,,,40.71,7.9,32.81,28.005,,
"Zhejiang",1964,2874.56,1499.25,1375.31,,,37.18,7.9,32.81,28.746,,
"Zhejiang",1965,2957.35,1539.86,1417.49,,,36.48,8.09,28.39,29.574,,
"Zhejiang",1966,3033.39,1579.02,1454.37,,,32.48,7.12,25.36,30.334,,
"Zhejiang",1967,3103.41,1614.85,1488.56,,,28.77,6.55,22.22,31.034,,
"Zhejiang",1968,3173.18,1650.76,1522.42,,,28.58,6.14,22.44,31.732,,
"Zhejiang",1969,3252.98,1692.47,1560.51,,,28.69,5.76,22.93,32.53,,
"Zhejiang",1970,3315.84,1722.22,1593.62,,,26.16,5.96,20.2,33.158,,
"Zhejiang",1971,2289.89,1762.24,1627.65,,,25.7,6.1,19.6,33.899,,
"Zhejiang",1972,3450.79,1792.35,1658.44,,,24.48,6.02,18.46,34.508,,
"Zhejiang",1973,3512.92,1824.7,1688.22,,,23.24,6.08,17.16,35.129,,
"Zhejiang",1974,3560.87,1848.93,1711.94,,,20.92,6.16,14.76,35.609,,
"Zhejiang",1975,3614.47,1877.43,1737.04,,,19.49,6.31,13.18,36.145,,
"Zhejiang",1976,3662.82,1902.2,1760.62,,,18.96,6.05,12.91,36.628,,
"Zhejiang",1977,3707.4,1924.65,1782.45,,,18.94,6.55,12.39,37.074,,
"Zhejiang",1978,3750.96,1948.29,1802.67,,,18.17,5.83,12.34,37.51,,
"Zhejiang",1979,3792.33,1967.4,1824.93,,,17.98,5.89,12.09,37.923,,
"Zhejiang",1980,3826.58,1985.59,1840.99,,,15.59,6.29,9.3,38.266,,
"Zhejiang",1981,3871.51,2007.55,1863.96,,,17.93,6.27,11.66,38.715,,
"Zhejiang",1982,3924.32,2034.98,1889.34,,,18.31,5.94,12.37,39.243,,
"Zhejiang",1983,3963.1,2056.06,1907.04,,,15.89,6.37,9.52,39.631,,
"Zhejiang",1984,3993.09,2071.46,1921.63,,,12.52,5.99,6.53,39.931,,
"Zhejiang",1985,4029.56,2090.69,1938.87,,,12.61,6.05,6.56,40.296,,
"Zhejiang",1986,4070.07,2112.05,1958.02,,,15.96,5.94,10.02,40.701,,
"Zhejiang",1987,4121.19,2137.38,1983.81,,,17.01,6.92,10.09,41.17,,
"Zhejiang",1988,4169.85,2161.26,2008.59,,,15.54,6.35,9.19,41.7,,
"Zhejiang",1989,4208.88,2180.83,2028.05,,,15.2,6.41,8.79,42.08,,
"Zhejiang",1990,4238,2193.71,2041.2,,,15.33,6.31,9.02,41.68,,
"Zhejiang",1991,4269.5,2206.65,2054.72,,,14.48,6.39,8.09,42.02,,
"Zhejiang",1992,4304.4,2218.72,2067.19,,,14.72,6.57,8.15,42.36,,
"Zhejiang",1993,4334.8,2232.72,2080.58,,,13.61,6.58,7.03,42.66,,
"Zhejiang",1994,4363.7,2246.57,2094.63,,,13.24,6.64,6.6,42.94,,
"Zhejiang",1995,4389,2259.54,2110.09,,,12.66,6.75,5.91,43.19,,
"Zhejiang",1996,4413,2273.54,2126.55,,,12.09,6.58,5.51,43.43,,
"Zhejiang",1997,4434.8,2282.85,2139.43,,,11.41,6.48,4.93,44.35,,
"Zhejiang",1998,4456.2,2293.29,2153.57,,,11.15,6.33,4.82,44.56,,
"Zhejiang",1999,4475.4,2302.64,2164.82,,,10.64,6.35,4.29,44.75,,
"Zhejiang",2000,4679.91,2316.54,2184.68,2279.12,2400.79,10.3,6.13,4.17,46.799,24.008,22.791
"Zhejiang",2001,4697.27,2323.87,2195.97,2390.91,2306.36,10.02,6.25,3.77,47.288,23.064,23.909
"Zhejiang",2002,4730.76,2330.3,2205.68,2455.26,2275.5,9.98,6.19,3.79,47.764,22.755,24.553
"Zhejiang",2003,4763.46,2335.61,2215.97,2524.63,2238.83,9.66,6.38,3.28,48.568,22.388,25.246
"Zhejiang",2004,4803.48,2345.26,2231.96,2593.88,2209.6,10.71,5.76,4.95,49.252,22.096,25.939
"Zhejiang",2005,4898,2354.19,2247.91,2743.86,2154.14,11.1,6.08,5.02,49.909,21.52,27.42
"Zhejiang",2006,4980,2364.97,2264.46,2813.7,2166.3,10.29,5.42,4.87,50.718,21.663,28.137
"Zhejiang",2007,5060,2377.12,2282.22,2894.32,2165.68,10.38,5.57,4.81,51.549,21.657,28.943
"Zhejiang",2008,5120,2388.93,2298.87,2949.12,2170.88,10.2,5.62,4.58,52.124,21.709,29.491
"Zhejiang",2009,,,,,,,,,52.755,21.808,29.992
"Zhejiang",2010,,,,,,,,,54.465,20.877,33.55
"Zhejiang",2011,,,,,,,,,54.63,20.596,34.034
"Zhejiang",2012,,,,,,,,,54.77,20.155,34.615
"Zhejiang",2013,,,,,,,,,54.98,19.793,35.187
"Zhejiang",2014,,,,,,,,,55.08,19.35,35.73
"Zhejiang",2015,,,,,,,,,55.39,18.943,36.447
"Zhejiang",2016,,,,,,,,,55.9,18.447,37.453
